sub,act,rep,prob,label,motion_prob,non_motion_prob,all_prob
23,shelf,5_2,"[[6.4978789e-04 4.3087781e-05 1.8217082e-03 2.1133340e-04 9.9727410e-01]
 [7.3008317e-01 1.7595994e-01 3.2195947e-03 7.8251921e-02 1.2485325e-02]
 [6.0591092e-03 2.4505712e-01 7.0343000e-01 2.7821697e-02 1.7632116e-02]
 [9.8702174e-01 7.8199329e-03 2.4267129e-04 5.8317254e-04 4.3325904e-03]
 [8.5735507e-03 1.2637308e-01 7.9092401e-01 4.9519934e-02 2.4609447e-02]
 [6.4467138e-01 9.0005907e-04 1.2866950e-03 5.0276652e-04 3.5263902e-01]
 [7.8384122e-03 7.0808756e-01 2.4692178e-01 2.9790776e-02 7.3614246e-03]
 [3.0759186e-01 4.4216492e-04 2.2446220e-03 2.8917383e-04 6.8943214e-01]
 [1.0160174e-02 9.5769519e-01 1.1148957e-02 1.9140473e-02 1.8551839e-03]
 [6.6032435e-04 4.8261922e-05 2.0853386e-03 2.3631974e-04 9.9696988e-01]
 [9.0803492e-01 1.6502766e-03 8.7372382e-04 5.3882127e-04 8.8902272e-02]
 [1.4585768e-02 9.2812127e-01 2.0664318e-02 2.8179232e-02 8.4494678e-03]
 [5.0399062e-04 2.1699345e-05 1.3259371e-03 1.3546580e-04 9.9801290e-01]
 [7.6369512e-01 1.9454071e-01 3.3311653e-03 3.2543041e-02 5.8899694e-03]
 [3.6541428e-03 2.3408299e-02 9.4176859e-01 1.0261833e-02 2.0907119e-02]
 [2.9313790e-03 4.3807049e-05 1.7445326e-03 1.3487216e-04 9.9514538e-01]
 [7.7954154e-03 9.9111044e-01 5.7345914e-04 4.6810712e-04 5.2589807e-05]
 [1.6522799e-03 1.7144067e-03 9.4324130e-01 1.2157155e-03 5.2176308e-02]
 [2.3732679e-04 5.4240418e-06 6.9088076e-04 5.0353250e-05 9.9901605e-01]
 [2.0305133e-01 7.6062578e-01 7.4191974e-03 2.5515497e-02 3.3881953e-03]
 [2.1874607e-03 2.0788664e-04 5.5531025e-01 4.7451633e-04 4.4181994e-01]
 [7.6845574e-01 1.8065768e-01 6.3368762e-03 3.0059844e-02 1.4489845e-02]
 [9.8150112e-03 8.2992965e-01 1.3530007e-01 1.5302532e-02 9.6527217e-03]
 [2.6933432e-03 2.4391864e-05 1.4533600e-03 7.9230595e-05 9.9574959e-01]
 [1.1833053e-02 9.7721010e-01 4.3029874e-03 5.1249461e-03 1.5289066e-03]
 [1.7545423e-03 6.2935338e-05 3.4807044e-01 1.8730393e-04 6.4992476e-01]
 [7.0066154e-01 2.2058047e-01 5.7192110e-03 5.7177726e-02 1.5861034e-02]
 [6.6229375e-03 7.9789579e-01 1.7229171e-01 1.5313580e-02 7.8759436e-03]
 [2.9874200e-01 4.3409361e-04 2.0694721e-03 2.7426734e-04 6.9848019e-01]
 [2.1139853e-02 9.5458579e-01 1.1757944e-02 7.1907500e-03 5.3256559e-03]]",[4 0 2 0 2 0 2 0 1 4 0 2 4 0 2 4 1 2 2 1 2 1 2 4 1 4 1 2 0 1],0.8220620155334473,0.9388461112976074,0.8454188108444214
15,facewash,1_1,"[[6.8857899e-04 4.1787492e-04 6.0512312e-04 5.0079860e-03 9.9328059e-01]
 [2.4923069e-02 9.4225943e-01 3.7491804e-03 2.7748808e-02 1.3195178e-03]
 [4.1473910e-02 7.6765847e-01 4.4654389e-03 1.7670660e-01 9.6955420e-03]
 [6.1074417e-02 8.9897501e-01 6.5849177e-03 2.9614141e-02 3.7514435e-03]
 [3.9456390e-02 4.1146776e-01 1.3969325e-01 1.0885277e-01 3.0052987e-01]
 [7.4400181e-05 2.8551756e-05 3.4205074e-04 1.3940360e-03 9.9816090e-01]
 [3.6226206e-02 9.4447404e-01 2.9425018e-03 1.4668645e-02 1.6885615e-03]
 [1.2953282e-02 9.6856689e-01 1.0740326e-03 1.6524877e-02 8.8096381e-04]
 [1.2479266e-03 9.9402291e-01 7.6627173e-04 3.8406213e-03 1.2229418e-04]
 [1.7174601e-03 9.6671796e-01 1.1070566e-03 2.9747652e-02 7.0979132e-04]
 [7.1777473e-04 9.3792194e-01 6.8172731e-04 6.0369417e-02 3.0913678e-04]
 [2.0232582e-01 7.3383409e-01 1.5571203e-02 4.0696889e-02 7.5720283e-03]
 [9.1286460e-03 9.8618627e-01 1.5011961e-03 2.9824257e-03 2.0145901e-04]
 [6.8137597e-04 9.9430555e-01 1.6370368e-03 2.9940943e-03 3.8188903e-04]
 [5.5382162e-04 9.8977518e-01 4.3770950e-04 9.1831498e-03 5.0038481e-05]
 [9.2258779e-03 1.4194978e-02 4.5894241e-01 7.9885377e-03 5.0964820e-01]]",[4 3 0 1 0 3 0 4 1 4 4 1 0 4 4 2],0.7807833552360535,0.9738735556602478,0.8773284554481506
30,facewash,1_2,"[[1.91044982e-03 1.43735099e-03 2.16519199e-02 1.80722633e-03
  9.73193169e-01]
 [3.81978636e-04 2.62864778e-04 9.17263888e-03 2.22661518e-04
  9.89959836e-01]
 [5.84428140e-04 1.68338011e-04 2.96234223e-03 8.38275941e-04
  9.95446503e-01]
 [1.40907231e-03 1.86915174e-02 3.82659063e-02 1.68697280e-03
  9.39946592e-01]
 [3.51984811e-04 1.25845749e-04 4.89711016e-03 2.62610702e-04
  9.94362473e-01]
 [8.06054831e-01 9.12748426e-02 3.44975665e-02 6.74324017e-03
  6.14294522e-02]
 [8.26756731e-02 8.32583368e-01 1.01090213e-02 6.73277900e-02
  7.30412593e-03]
 [4.52233106e-02 7.26383865e-01 3.07228845e-02 1.39525190e-01
  5.81446923e-02]
 [1.10619076e-01 7.78024852e-01 3.84134017e-02 5.37828654e-02
  1.91598125e-02]
 [5.02289692e-03 1.26497932e-02 1.87939033e-02 4.77606133e-02
  9.15772796e-01]
 [5.51265059e-03 2.28873044e-02 1.75103303e-02 1.17532313e-01
  8.36557508e-01]
 [5.46215996e-02 3.30168217e-01 3.14986967e-02 2.45166868e-01
  3.38544637e-01]
 [7.96437204e-01 1.22266553e-01 2.72958651e-02 3.11881974e-02
  2.28121933e-02]
 [2.90389974e-02 2.34068371e-02 4.55804586e-01 2.02603303e-02
  4.71489280e-01]
 [5.48542738e-02 9.27873373e-01 1.42285286e-03 1.53746633e-02
  4.74900065e-04]
 [1.64600223e-01 2.18043607e-02 7.95357004e-02 9.34310630e-03
  7.24716604e-01]
 [1.48588596e-02 2.40388159e-02 1.99740995e-02 6.82724193e-02
  8.72855723e-01]
 [1.15782276e-01 2.87919194e-02 5.77228889e-02 8.81760865e-02
  7.09526837e-01]
 [1.21489856e-02 8.53704009e-03 3.01837455e-02 5.46941049e-02
  8.94436121e-01]
 [1.79437157e-02 4.06743996e-02 2.23531164e-02 1.22868910e-01
  7.96159863e-01]
 [6.26042485e-03 3.93024027e-01 1.52493203e-02 2.80427009e-01
  3.05039227e-01]
 [4.83542122e-03 2.59232134e-01 2.68417504e-02 2.02446997e-01
  5.06643713e-01]
 [6.28790178e-04 3.38320795e-04 5.58837177e-03 1.83420535e-03
  9.91610348e-01]
 [6.85514748e-01 2.64969856e-01 1.45393871e-02 1.33650014e-02
  2.16110162e-02]
 [8.84063691e-02 8.51642668e-01 4.48503904e-03 5.39088547e-02
  1.55701325e-03]
 [8.78729001e-02 8.63334417e-01 3.34410276e-03 4.38189730e-02
  1.62959832e-03]
 [1.18211433e-01 8.55123520e-01 4.94808378e-03 2.04832759e-02
  1.23374688e-03]
 [9.54735875e-02 7.76638687e-01 1.00708064e-02 1.10929973e-01
  6.88689388e-03]
 [1.08947955e-01 8.00490320e-01 9.24156699e-03 7.64735863e-02
  4.84658638e-03]
 [7.14548398e-03 1.37390971e-01 3.12201735e-02 1.56880930e-01
  6.67362511e-01]
 [5.03687002e-02 2.44031101e-01 3.50031406e-02 2.03135058e-01
  4.67462033e-01]
 [4.20266509e-01 1.24002665e-01 3.88874233e-01 2.57273614e-02
  4.11292277e-02]
 [1.14582321e-02 4.24956903e-02 4.31447327e-02 2.49173567e-01
  6.53727710e-01]
 [5.33582531e-02 9.30229843e-01 4.81911562e-03 1.06870839e-02
  9.05703520e-04]
 [2.22534120e-01 5.01207747e-02 4.82813030e-01 1.17306057e-02
  2.32801408e-01]
 [1.58857349e-02 5.85796218e-03 7.99979568e-01 3.51370010e-03
  1.74763039e-01]
 [1.87737565e-03 8.46276642e-04 1.29020065e-02 1.03644177e-03
  9.83337939e-01]
 [8.12139362e-04 7.30911153e-04 2.17121132e-02 6.31214294e-04
  9.76113737e-01]
 [6.38269761e-04 3.26804817e-04 1.19980248e-02 2.07900433e-04
  9.86828983e-01]
 [2.75770231e-04 1.31432025e-04 9.39344894e-03 1.36962422e-04
  9.90062356e-01]
 [7.10677414e-04 1.82950741e-03 3.11882943e-02 4.26639919e-04
  9.65844989e-01]
 [2.73881829e-04 1.06206506e-04 7.91562255e-03 1.02784390e-04
  9.91601527e-01]
 [4.74596351e-01 4.47824836e-01 8.90523940e-03 5.82678579e-02
  1.04056988e-02]
 [5.63221499e-02 9.18769896e-01 2.62780348e-03 2.11238433e-02
  1.15627993e-03]
 [6.65501282e-02 8.68121266e-01 4.40174900e-03 5.88590279e-02
  2.06775335e-03]
 [1.08149819e-01 8.28196585e-01 7.38320919e-03 5.19790240e-02
  4.29133605e-03]
 [1.35162666e-01 7.15606749e-01 6.75947294e-02 3.77256237e-02
  4.39101793e-02]
 [2.03453917e-02 2.10299008e-02 1.71982590e-02 7.86389410e-02
  8.62787426e-01]
 [2.66361032e-02 8.18066373e-02 4.87195812e-02 6.71976656e-02
  7.75640011e-01]
 [6.92313761e-02 8.65715981e-01 1.87748652e-02 3.42876539e-02
  1.19901560e-02]
 [9.81383212e-03 8.27881470e-02 7.42202206e-03 7.19745219e-01
  1.80230826e-01]
 [2.54685208e-02 8.28248620e-01 8.51473585e-02 4.24422659e-02
  1.86931770e-02]
 [2.41232105e-03 1.74600538e-03 1.17898537e-02 2.20709131e-03
  9.81844783e-01]
 [1.38660125e-03 6.34780212e-04 1.55872768e-02 5.96256810e-04
  9.81795132e-01]
 [1.94179360e-04 9.09599694e-05 7.71158608e-03 1.56446040e-04
  9.91846919e-01]
 [3.66234774e-04 2.17790381e-04 5.58673637e-03 2.19692229e-04
  9.93609667e-01]
 [3.15485871e-04 1.55560672e-04 2.05285698e-02 1.61335091e-04
  9.78838980e-01]
 [8.05601299e-01 5.50266653e-02 1.55059509e-02 1.03905443e-02
  1.13475539e-01]
 [5.10414205e-02 8.28482747e-01 2.90709687e-03 1.15297005e-01
  2.27170461e-03]
 [7.43376389e-02 7.76323736e-01 2.28945408e-02 1.00403167e-01
  2.60408614e-02]
 [1.82477869e-02 2.33974159e-01 1.59662329e-02 5.11237144e-01
  2.20574632e-01]
 [2.73426145e-01 1.42699718e-01 1.31826907e-01 7.31212720e-02
  3.78925890e-01]
 [6.61447495e-02 8.97700310e-01 6.60573738e-03 2.22797859e-02
  7.26940297e-03]
 [3.04533411e-02 9.59632933e-01 9.29920410e-04 8.63269344e-03
  3.51252471e-04]
 [1.08554296e-01 4.04239833e-01 3.16092312e-01 7.10151419e-02
  1.00098424e-01]
 [6.59860065e-03 4.69944626e-02 1.24260401e-02 1.02891825e-01
  8.31089139e-01]
 [9.23857931e-03 4.93865274e-02 2.77366471e-02 9.56609696e-02
  8.17977369e-01]
 [8.15792661e-03 1.48787992e-02 2.47862861e-02 1.56919919e-02
  9.36485052e-01]
 [9.97099653e-03 1.18483417e-02 4.25290763e-02 1.86785199e-02
  9.16973174e-01]
 [3.06184450e-03 1.03941206e-02 2.23008897e-02 3.08613409e-03
  9.61156964e-01]
 [1.98071618e-02 5.45717888e-02 5.50062835e-01 8.50769691e-03
  3.67050618e-01]
 [1.44244833e-02 4.81196865e-03 8.39828234e-03 9.63146146e-03
  9.62733865e-01]
 [7.12952018e-02 8.93495083e-01 2.81127100e-03 3.14309224e-02
  9.67555738e-04]
 [9.10851881e-02 6.97835088e-01 1.22318910e-02 1.70277596e-01
  2.85702702e-02]
 [2.52638594e-03 3.27294902e-03 4.00323831e-02 7.89910648e-03
  9.46269274e-01]
 [5.86621463e-01 9.38158780e-02 2.17467874e-01 2.10833736e-02
  8.10114145e-02]
 [2.33823769e-02 3.87583435e-01 9.74166542e-02 2.52843320e-01
  2.38774151e-01]
 [8.48925188e-02 4.02975798e-01 1.71603225e-02 2.26460993e-01
  2.68510401e-01]
 [1.80618512e-03 2.71424721e-03 9.15795088e-01 1.50673196e-03
  7.81776980e-02]
 [7.95031071e-01 1.55961355e-02 5.46148792e-03 3.82935512e-03
  1.80081919e-01]]","[4 4 4 4 4 0 1 1 1 4 4 0 0 4 1 4 4 4 4 4 4 4 4 0 0 1 1 1 1 4 4 0 4 1 2 2 4
 4 4 4 4 4 1 1 1 0 2 4 4 1 4 1 2 4 4 4 4 0 1 1 4 0 1 1 2 4 4 4 4 4 4 0 1 1
 4 0 2 0 2 0]",0.7461503148078918,0.836588978767395,0.791369616985321
30,feeding,3_1,"[[0.00973685 0.00550408 0.02130582 0.02394768 0.93950564]
 [0.8522972  0.09702705 0.01569996 0.01492968 0.02004623]
 [0.03041964 0.01287546 0.00926636 0.13114148 0.81629705]
 [0.125844   0.06371394 0.00686921 0.73155755 0.07201524]
 [0.21743377 0.12544675 0.01305479 0.5508791  0.0931856 ]
 [0.4387372  0.46673638 0.03406813 0.03249223 0.02796596]
 [0.10905055 0.09785251 0.6011001  0.03204587 0.15995108]
 [0.05233665 0.01695308 0.05482824 0.03995205 0.8359299 ]
 [0.09735928 0.83815825 0.01384514 0.04084838 0.00978895]
 [0.0196455  0.9414085  0.00289662 0.0313401  0.00470931]
 [0.01833329 0.93207914 0.01414719 0.02692377 0.00851662]
 [0.09463099 0.24909458 0.10607561 0.16495876 0.38524005]
 [0.03114237 0.09552766 0.01448782 0.54887354 0.30996856]
 [0.0608641  0.30538812 0.0685292  0.10686725 0.4583513 ]
 [0.04561018 0.8648202  0.01965601 0.04030157 0.02961211]
 [0.03085922 0.75940365 0.02083989 0.07096746 0.11792976]
 [0.11501888 0.74641544 0.03678371 0.06494911 0.03683281]
 [0.06221553 0.37641022 0.03914394 0.24419409 0.27803624]
 [0.03055145 0.8918189  0.00976604 0.04946168 0.01840201]
 [0.05364433 0.06420204 0.02615849 0.25660783 0.5993873 ]
 [0.02561384 0.84060234 0.00988565 0.07656107 0.04733711]
 [0.11436665 0.39405772 0.01800345 0.25852355 0.21504861]]",[2 0 3 3 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0],0.6911736726760864,0.7739273309707642,0.6986967325210571
30,RTT,4_1,"[[0.01791124 0.00568389 0.01488644 0.00966424 0.95185417]
 [0.01839959 0.00869512 0.02001661 0.01106569 0.94182295]
 [0.01023719 0.95770335 0.00368545 0.02273582 0.00563814]
 [0.46156672 0.0037855  0.00452984 0.00408749 0.5260305 ]
 [0.20684376 0.14422996 0.32321522 0.09773363 0.22797744]
 [0.96310455 0.01041303 0.00343949 0.0031377  0.01990525]
 [0.02530284 0.02126378 0.28774196 0.02276369 0.64292777]
 [0.03453149 0.15377088 0.08708512 0.13060082 0.5940118 ]
 [0.03709843 0.01861905 0.6243495  0.00868492 0.31124815]
 [0.01428942 0.9336527  0.01154227 0.0326062  0.00790937]
 [0.9556569  0.00467387 0.00378199 0.0014782  0.03440902]
 [0.06464151 0.00662833 0.6983079  0.00319303 0.22722916]
 [0.04509699 0.9007025  0.00343633 0.04752211 0.0032421 ]
 [0.50492096 0.00641417 0.01152916 0.00465276 0.47248292]
 [0.07470441 0.03207057 0.65312386 0.01420974 0.22589143]
 [0.16774206 0.70398724 0.00900531 0.10355109 0.01571426]
 [0.4318267  0.00510255 0.01097365 0.00286085 0.54923624]
 [0.04644892 0.04919601 0.66069406 0.02293448 0.22072653]
 [0.02292335 0.91127837 0.01074971 0.03588461 0.01916396]
 [0.90326416 0.03026026 0.01010559 0.01689701 0.03947297]
 [0.0385818  0.05439289 0.03477184 0.05973874 0.8125148 ]
 [0.46251196 0.15600634 0.16215754 0.07153445 0.14778978]
 [0.6654951  0.05911719 0.10624997 0.01422558 0.15491222]
 [0.0523886  0.01450847 0.01487273 0.02202743 0.8962028 ]
 [0.34937227 0.07915374 0.34848675 0.02412033 0.19886687]
 [0.05807595 0.8344019  0.00935694 0.06144147 0.03672371]
 [0.7485734  0.03222017 0.01826258 0.01082026 0.1901236 ]
 [0.02915238 0.00534878 0.42480454 0.00429907 0.5363952 ]
 [0.353779   0.53544414 0.01207212 0.0763666  0.02233817]
 [0.5677882  0.01932385 0.01075273 0.01032931 0.39180598]]",[4 4 1 2 2 0 2 3 2 1 0 2 1 0 2 0 4 2 1 0 4 3 0 4 2 1 0 2 0 0],0.7000169157981873,0.7440220713615417,0.7102848887443542
15,brushing,2_1,"[[1.77139446e-01 3.82324159e-01 1.90567840e-02 3.09478402e-01
  1.12001203e-01]
 [3.90764326e-03 3.80977131e-02 6.70345733e-04 9.12392616e-01
  4.49317470e-02]
 [3.17643471e-02 5.80178976e-01 5.10825822e-03 3.31455946e-01
  5.14924601e-02]
 [1.08312450e-01 7.91302741e-01 7.26932799e-03 7.55579919e-02
  1.75574794e-02]
 [9.95601900e-03 1.36230364e-01 1.56016997e-03 6.72528207e-01
  1.79725230e-01]
 [4.69851494e-02 7.98317790e-02 1.08894981e-01 4.47308160e-02
  7.19557285e-01]
 [1.73636470e-02 1.60743427e-02 1.75585039e-02 2.15788204e-02
  9.27424669e-01]
 [1.24236057e-02 4.47266489e-01 2.62534041e-02 6.39927313e-02
  4.50063825e-01]
 [1.18826376e-02 3.13627034e-01 7.81193236e-03 1.21633723e-01
  5.45044661e-01]
 [2.64095962e-02 2.08778992e-01 2.49895174e-02 1.03772596e-01
  6.36049271e-01]
 [2.41559483e-02 5.97089112e-01 1.41417375e-02 1.36883497e-01
  2.27729678e-01]
 [3.34882401e-02 7.81303495e-02 2.40033511e-02 5.56700602e-02
  8.08708131e-01]
 [1.56576019e-02 8.19835603e-01 4.53014905e-03 8.77480134e-02
  7.22286403e-02]
 [3.56163979e-01 1.43498778e-01 2.40579262e-01 8.50852653e-02
  1.74672678e-01]
 [5.30229032e-01 2.09545299e-01 1.69421121e-01 5.56613207e-02
  3.51432413e-02]
 [1.48049546e-02 5.41994274e-01 1.20912888e-03 4.31710362e-01
  1.02812322e-02]
 [6.97028041e-02 1.73276544e-01 2.67319620e-01 5.09771593e-02
  4.38723862e-01]]",[0 1 1 0 1 3 3 1 1 1 1 1 1 1 0 1 2],0.6041752099990845,0.8234909772872925,0.6299771070480347
4,glasses,4_1,"[[1.1521894e-03 1.5658938e-04 3.0666899e-03 5.1136827e-04 9.9511307e-01]
 [8.3381861e-02 7.8020340e-01 2.1330992e-02 6.8603523e-02 4.6480190e-02]
 [8.5014582e-02 6.9602907e-01 1.2585742e-02 1.5365918e-01 5.2711360e-02]
 [3.6379234e-03 9.0583721e-03 9.0727407e-01 4.4440283e-03 7.5585626e-02]
 [9.9615660e-03 4.0981933e-04 6.1061801e-03 5.3440989e-04 9.8298800e-01]
 [2.1335272e-02 9.6105784e-01 4.1739899e-03 8.9377640e-03 4.4951569e-03]
 [6.5321997e-02 4.4915494e-01 2.2086279e-01 6.0334638e-02 2.0432569e-01]]",[4 1 1 2 4 1 2],0.7587438821792603,0.9890505075454712,0.8245457410812378
15,glasses,2_1,"[[0.00385404 0.00342717 0.0173583  0.00763253 0.967728  ]
 [0.1051759  0.51259446 0.01481475 0.22159895 0.14581591]
 [0.03024532 0.0459896  0.03258554 0.0235054  0.8676743 ]
 [0.01366123 0.01817699 0.37855688 0.0086302  0.5809747 ]
 [0.2529568  0.4335064  0.03392522 0.09803724 0.18157439]
 [0.01726824 0.94412845 0.00972583 0.01550801 0.01336946]]",[4 0 1 2 0 1],0.6677756905555725,0.9677280187606812,0.7177677154541016
4,RTT,4_2,"[[1.3416868e-01 7.2335231e-01 2.4551982e-03 1.3673356e-01 3.2901792e-03]
 [9.3631101e-01 1.6222210e-03 1.9516173e-03 4.2134130e-04 5.9693769e-02]
 [1.5058002e-03 6.9771826e-02 8.8430005e-01 3.7969254e-02 6.4530117e-03]
 [2.4531751e-03 9.9383318e-01 9.1690366e-04 2.6763072e-03 1.2034799e-04]
 [9.7168410e-01 3.8666493e-04 9.4241375e-05 9.3175760e-05 2.7741805e-02]
 [1.5407522e-03 5.5382621e-02 9.0145332e-01 3.4667309e-02 6.9560721e-03]
 [6.8425317e-04 9.9753857e-01 8.4057625e-04 8.6053245e-04 7.6184726e-05]
 [9.9962032e-01 2.3417677e-04 1.6461174e-06 2.5507592e-05 1.1829501e-04]
 [8.9817215e-03 2.3895565e-03 8.7876916e-01 2.1134580e-03 1.0774618e-01]
 [1.7708924e-02 7.5078416e-01 3.1244678e-02 1.7682478e-01 2.3437494e-02]
 [3.3247840e-01 5.1512355e-01 2.8001654e-03 1.3837147e-01 1.1226423e-02]
 [9.3899632e-01 1.2513062e-03 6.5350858e-04 4.0715749e-04 5.8691747e-02]
 [2.5292062e-03 1.1693991e-01 8.2555223e-01 4.1736327e-02 1.3242348e-02]
 [4.1471268e-03 9.8943567e-01 2.3356036e-03 3.4429254e-03 6.3865556e-04]
 [9.5091057e-01 3.2205179e-02 4.6485037e-04 1.5028896e-02 1.3904064e-03]
 [7.7419472e-01 6.4281868e-03 9.1141164e-03 2.6398385e-03 2.0762315e-01]
 [2.6520342e-03 1.3184010e-02 9.6865439e-01 6.0427636e-03 9.4668167e-03]
 [1.3439697e-02 9.1214180e-01 1.5013062e-02 5.1754177e-02 7.6512336e-03]
 [8.2595367e-03 9.8462969e-01 1.9459324e-03 4.8130038e-03 3.5178885e-04]
 [9.9769479e-01 8.7217643e-04 2.8409306e-05 1.8609090e-04 1.2185224e-03]
 [3.1574525e-02 6.4956150e-03 8.1620842e-01 4.0047015e-03 1.4171682e-01]]",[0 1 0 0 1 0 2 1 0 0 0 1 0 2 1 1 0 0 0 1 0],0.8910089135169983,,0.8910089135169983
30,deodorant,1_2,"[[0.75759494 0.00469675 0.0035593  0.00225157 0.23189746]
 [0.03532382 0.8867059  0.00886123 0.05398026 0.01512881]
 [0.05937648 0.88742626 0.0283579  0.01364916 0.01119024]
 [0.15445572 0.7095494  0.05360112 0.03667269 0.04572103]
 [0.0413229  0.9113519  0.01068722 0.03075099 0.00588695]
 [0.13550541 0.67649436 0.02197082 0.07096376 0.0950656 ]
 [0.01253051 0.00399063 0.5417883  0.00677012 0.43492043]
 [0.78805584 0.04457496 0.03029458 0.00513562 0.13193901]
 [0.15065138 0.4761306  0.16541818 0.06138009 0.14641976]
 [0.11088987 0.84015405 0.01703823 0.01932065 0.01259723]
 [0.09059202 0.82757974 0.02217512 0.02265226 0.03700094]
 [0.05430583 0.9027867  0.00471091 0.03044879 0.00774787]
 [0.12732673 0.24654469 0.02084004 0.26723498 0.33805355]
 [0.10726462 0.02928346 0.46637505 0.01952667 0.37755013]
 [0.07059192 0.5482233  0.05452846 0.09197147 0.23468484]
 [0.13242686 0.8033716  0.00712781 0.0493057  0.00776804]
 [0.15161514 0.428932   0.10731713 0.04289154 0.26924416]
 [0.01488837 0.97017246 0.00464096 0.00751279 0.00278549]
 [0.20088124 0.1868794  0.02016684 0.24867524 0.34339735]
 [0.0876416  0.6608262  0.03351037 0.07265789 0.14536394]
 [0.9017045  0.07950284 0.00212437 0.0101141  0.00655416]
 [0.03294294 0.8296063  0.01543892 0.080156   0.04185582]
 [0.08215647 0.82031053 0.03106499 0.0298879  0.03658007]
 [0.11909508 0.5886207  0.03924197 0.05204298 0.20099925]
 [0.0992543  0.3116521  0.39208108 0.03182966 0.1651828 ]
 [0.02226448 0.9585899  0.00362054 0.01346632 0.00205869]
 [0.12538007 0.71765065 0.04335304 0.04700386 0.0666124 ]
 [0.00837284 0.00207151 0.78577685 0.00359487 0.20018385]
 [0.03929746 0.02751854 0.01337128 0.20102611 0.7187865 ]
 [0.10138448 0.79226404 0.00442378 0.09022679 0.01170098]
 [0.02927531 0.94736904 0.00939431 0.01015216 0.00380914]
 [0.18014671 0.73526055 0.04058351 0.02186713 0.02214209]
 [0.07449553 0.8858049  0.012691   0.01907815 0.00793035]
 [0.07180993 0.62432516 0.04633582 0.09016643 0.16736259]]",[0 1 2 1 1 1 2 0 1 1 1 1 1 2 1 1 4 1 1 0 0 3 1 1 0 0 1 2 1 1 1 0 1 0],0.7251431941986084,0.6292691230773926,0.7195035815238953
30,shelf,4_2,"[[3.41740586e-02 2.06668582e-02 3.94746289e-02 2.01586150e-02
  8.85525823e-01]
 [2.34908960e-03 9.82188284e-01 4.16897424e-03 7.20779551e-03
  4.08582343e-03]
 [8.24118972e-01 6.89297868e-03 1.66236784e-03 5.85829141e-03
  1.61467388e-01]
 [2.42522079e-02 6.54209591e-03 5.76444507e-01 7.24595133e-03
  3.85515273e-01]
 [1.51956854e-02 2.23339256e-02 8.91773105e-02 3.24784927e-02
  8.40814531e-01]
 [2.95016654e-02 5.82814634e-01 4.36304361e-02 4.02037017e-02
  3.03849518e-01]
 [8.79332066e-01 7.33507723e-02 2.22796481e-03 1.61622614e-02
  2.89269574e-02]
 [4.63787373e-03 7.59378716e-04 2.01055065e-01 1.38622522e-03
  7.92161405e-01]
 [5.19778915e-02 2.35785663e-01 1.35943055e-01 7.95422643e-02
  4.96751159e-01]
 [3.61995888e-03 9.69451010e-01 9.95027088e-03 8.71055946e-03
  8.26828089e-03]
 [6.11722529e-01 4.28428268e-03 2.81404541e-03 3.51909199e-03
  3.77660066e-01]
 [1.69718675e-02 1.01972027e-02 6.49469912e-01 9.37741809e-03
  3.13983649e-01]
 [1.97242256e-02 5.30200183e-01 1.97243005e-01 6.69086277e-02
  1.85923949e-01]
 [1.63071007e-01 7.52172887e-01 1.21726375e-02 3.22459638e-02
  4.03375477e-02]
 [7.45380878e-01 3.15604024e-02 9.21767391e-03 1.36239026e-02
  2.00217083e-01]
 [8.37088972e-02 4.23149973e-01 1.40509441e-01 1.00063130e-01
  2.52568632e-01]
 [8.42757106e-01 6.93165436e-02 5.21318475e-03 1.57279596e-02
  6.69851750e-02]]",[4 1 0 2 2 1 0 2 1 1 0 2 2 1 0 2 0],0.718683123588562,0.8855258226394653,0.7284973859786987
4,combing,3_1,"[[9.5613198e-03 7.2767019e-05 4.0021040e-03 1.8716877e-04 9.8617667e-01]
 [1.5568217e-04 1.4378233e-05 4.0148580e-03 7.0342307e-05 9.9574465e-01]
 [1.2700607e-04 8.3443947e-06 2.5296188e-03 3.2614807e-05 9.9730241e-01]
 [6.9952893e-01 1.0784261e-03 2.5004512e-03 5.3674722e-04 2.9635546e-01]
 [2.3659920e-02 9.4473177e-01 5.6178002e-03 1.6940869e-02 9.0495702e-03]
 [9.3138982e-03 2.2206341e-03 8.3565080e-01 2.1667390e-03 1.5064791e-01]]",[4 4 4 0 1 3],0.8221303224563599,0.9537186622619629,0.9098559021949768
